file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_19VR003470.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0.00124584717607973	0.00818553888130968	0	*	*	0	4	0	3	0	1
temp_vcf4_19VR003537.vcf	1002	982	20	0	0	0	803.166666666666	243.833333333334	0	0	0.00249014318323304	0.0287081339712918	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR003544.vcf	1002	982	20	8.7633254393554e-05	8.94180457253982e-05	0	803.181324264184	243.818675735816	8.19200546397253e-05	9.02796427163875e-05	0.00253175088769081	0.0287554979926369	0.00877778334450192	0.0328852959701472	0.0220072415047248	8.76026281886419e-05	10	0.00877778334450192	10	*	0
temp_vcf4_19VR003571.vcf	1002	982	20	0.000271506361505797	0.000277036022636261	0	802.615777275026	244.341992995244	0.000400092100061842	0	0.000187044795061318	0	0.0356496021044747	0.0356496021044747	*	0.000271315126784227	9	0.0339822196297244	8	0	1
temp_vcf4_19VR003795.vcf	1002	982	20	0	0	0	802.166666666667	244.833333333334	0	0	0.00249324745480989	0.0204220558202859	0	*	*	0	7	0	6	0	1
temp_vcf4_19VR003797.vcf	1002	982	20	8.92626254885327e-05	9.10806015677289e-05	0	803.63539407086	243.36460592914	0.000111295683837966	0	0.0037914070437777	0.0287634266834931	0.00894168988005892	0.0894168988005892	*	8.92384219566759e-05	10	0.00993521097784325	9	0	1
temp_vcf4_19VR003886.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0	0	*	*	0	1	*	0	0	1
temp_vcf4_19VR003921.vcf	1002	982	20	0	0	0	802.833333333333	244.166666666667	0	0	0.00124558854058543	0.0286689419795222	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR004156.vcf	1002	982	20	0	0	0	803.166666666666	243.833333333334	0	0	0.00249014318323304	0.0287081339712918	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR004170.vcf	1002	982	20	0	0	0	802.5	244.5	0	0	0.00124610591900312	0.0368098159509202	0	*	*	0	10	0	9	0	1
temp_vcf4_19VR004179.vcf	1002	982	20	0	0	0	803.166666666666	243.833333333334	0	0	0.00249014318323304	0.0287081339712918	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR004330.vcf	1002	982	20	0.000251732357728036	0.000256859289657324	0	803.150993805278	243.849006194722	0.000309996480387286	0.000323980718573672	0.00264992060875319	0.0288717095880313	0.0252179809099425	0.0497708330540484	0.0394897932795056	0.000251610477011478	13	0.0210094748304584	12	0	1
temp_vcf4_19VR004332.vcf	1002	982	20	2.84512341934517e-05	2.90306890650088e-05	0	803.169072164948	243.830927835052	3.54945647807313e-05	0.000116917640083476	0.00250810577685817	0.0287676098022966	0.00711233924965454	0.0284493569986182	0.0284493569986182	2.83925718549084e-05	8	0.00355616962482728	8	*	0
temp_vcf4_19VR004420.vcf	1002	982	20	0.000129648128458546	0.000132288619873181	0	802.180348819726	244.819651180274	5.01297776715834e-05	0.000366368883152157	0.00249594066849723	0.0206124226626297	0.0129828452284806	0.0402040532735013	0.0448121995056524	0.000129569313657491	10	0.0144253835872007	9	0	1
temp_vcf4_19VR004448.vcf	1002	982	20	4.38640456611668e-05	4.47574070799278e-05	0	802.159333830475	244.840666169525	5.47918248892155e-05	0	0.00252096882935584	0.0204214441915382	0.00549295443197487	0.0219718177278995	*	4.38559236085818e-05	8	0.00549295443197487	8	*	0
temp_vcf4_19VR004452.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR004565.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR004572.vcf	1002	982	20	9.96922955433874e-05	0.000101722688527978	0	802.663563309001	244.336436690999	0.000124450248772559	0	6.39557129616195e-05	0.00818543491542076	0.0199748906445815	0.0499372266114537	*	9.96751030168737e-05	5	0.0249686133057269	4	0	1
temp_vcf4_19VR004672.vcf	1002	982	20	0	0	0	802.833333333333	244.166666666667	0	0	0.00124558854058543	0.0286689419795222	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR004703.vcf	1002	982	20	0	0	0	803.166666666666	243.833333333334	0	0	0.00249014318323304	0.0287081339712918	0	*	*	0	8	0	7	0	1
temp_vcf4_19VR004704.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR004709.vcf	1002	982	20	5.13708064068152e-05	5.24170550098053e-05	0	802.657918060439	244.342081939561	6.41288734109926e-05	0	3.24845695702022e-05	0.00818524580016762	0.010293622223878	0.0257340555596951	*	5.13653803586728e-05	5	0.0128670277798475	4	0	1
temp_vcf4_19VR004710.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR004712.vcf	1002	982	20	2.01027812110584e-05	2.0512206490306e-05	0	801.666666666666	245.333333333334	0	8.21045656527738e-05	0.0024948024948025	0.0367262512090401	0.00201402544095666	*	0.0201402544095666	2.01000543009646e-05	10	0.0022378060455074	9	0	1
temp_vcf4_19VR004820.vcf	1002	982	20	0.000114690749724514	0.000117026610207702	0	802.679830493192	244.320169506808	0.000143170572946068	0	7.32248886609068e-05	0.00818597991331319	0.0191509565902704	0.0383019131805408	*	0.000114676386768086	6	0.0229811479083245	5	0	1
temp_vcf4_19VR004822.vcf	1002	982	20	4.33816288977504e-05	4.42651651278472e-05	0	802.815169599175	244.153744795851	7.96953826073312e-05	0	0.0012729869987569	0.0286704592872538	0.00639711605463458	0.0213237201821153	*	4.33754097081495e-05	10	0.00482912894750731	9	0	1
temp_vcf4_19VR004826.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR004827.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR005003.vcf	1002	982	20	0.000117109416650138	0.000119494537152177	0	801.632439902301	245.32648798046	0.000110538389106877	0.000237019923914068	0.00253393606503078	0.0368060708284705	0.0112872303470474	0.0295321413894401	0.0290687851716478	0.000117089851474851	13	0.00977700259815003	12	0	1
temp_vcf4_19VR005015.vcf	1002	982	20	4.35957069083531e-05	4.4483603179399e-05	0	803.31843575419	243.68156424581	5.50442739832469e-05	8.85329932619935e-05	0.00127265393549105	0.00414846581916994	0.0131529669916037	0.0220966886177085	0.0215714577226016	4.3580984371567e-05	5	0.0109170365850775	4	0	1
temp_vcf4_19VR005048.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.0204638472032742	0	*	*	0	6	0	5	0	1
temp_vcf4_19VR005049.vcf	1002	982	20	3.27186210066933e-05	3.33849880333062e-05	0	801.663888888889	245.336111111111	4.0895016855687e-05	0	0.0025156012321595	0.0366843672512766	0.00327777777777778	0.0327777777777778	*	3.27123530716346e-05	10	0.00364197530864198	9	0	1
temp_vcf4_19VR005252.vcf	1002	982	20	0.00018356475712869	0.000187303346886912	0	802.734968734968	244.265031265031	0.000229131523861239	0	0.000127630047828312	0.00818782774448778	0.0459782321254183	0.183912928501673	*	0.000183545836828017	4	0.0613043095005577	3	0	1
temp_vcf4_19VR005254.vcf	1002	982	20	0.000354157694470549	0.000361370682137974	0	802.681930370555	244.318069629445	0.000354349821895579	0.000288295544004231	0.000183999300544154	0.00833282036382473	0.0354630370379295	0.0568545507619113	0.035178808284869	0.000353922525328637	10	0.0394033744865883	9	0	1
temp_vcf4_19VR005327.vcf	1002	982	20	3.19419921296459e-05	3.25925418675206e-05	0	802.666666666666	244.333333333334	3.98744303744667e-05	0	2.02622535978633e-05	0.00818553888130968	0.00799966160380305	0.0319986464152122	*	3.19347768614892e-05	4	0.0106662154717374	3	0	1
temp_vcf4_19VR005352.vcf	1002	982	20	0.000131025783359871	0.000133694332919135	0	801.725614296351	245.274385703649	0.000170284434786726	0.0002569658393131	0.00258285019050958	0.0368263648712675	0.0181343434602605	0.0682352830290152	0.0630072120048351	0.000130980533965918	11	0.013124249503385	10	0	1
temp_vcf4_19VR005355.vcf	1002	982	20	0.000113946815366655	0.000116267524437259	0	801.679238801868	245.320761198132	4.61642936131175e-05	0.000314550439420313	0.00251828674747797	0.0368472168180433	0.00951359917312975	0.0370051419800199	0.0385790240487686	0.00011393531943868	12	0.0103784718252325	11	0	1
temp_vcf4_19VR005357.vcf	1002	982	20	3.9082771270255e-05	3.98787543918487e-05	0	802.666666666666	244.333333333334	4.87885425408582e-05	0	2.48890068812178e-05	0.00818553888130968	0.00978923631978196	0.0391569452791278	*	3.90787877037204e-05	4	0.0130523150930426	3	0	1
temp_vcf4_19VR005519.vcf	1002	982	20	0.000130318306382407	0.000132972447041926	0	802.687970087753	244.312029912247	0.000117413844312861	0.000253253257826156	5.97141697848316e-05	0.000130789417996683	0.0520285426154158	0.0314069381967739	0.0618648132559256	0.000130294199520769	3	0.0435182626399368	3	*	0
temp_vcf4_19VR005583.vcf	1002	982	20	0.000101061648849667	0.000103119930903632	0	802.66128569594	244.33871430406	0.000100166904740005	8.53883334206615e-05	5.11718261214251e-05	0.00822849620936972	0.0168731553257704	0.0401903770123915	0.0208581779298396	0.000101036858238146	6	0.0202477863909245	5	0	1
temp_vcf4_19VR005586.vcf	1002	982	20	0.000395199779370468	0.000403248654714063	0	802.666666666666	244.333333333334	0	0.00162069650312091	0	0.00929839850201752	0.0989871795826078	*	0.395948718330431	0.000395158401527377	4	0.131982906110144	3	0	1
temp_vcf4_19VR005590.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR005612.vcf	1002	982	20	3.11613875651266e-05	3.17960390430314e-05	0	801.677240179348	245.322759820652	0	0.000127276043865981	0.00249476959025626	0.0366217131160017	0.00346860464196119	*	0.0312174417776507	3.11551315146215e-05	9	0.00390218022220635	8	0	1
temp_vcf4_19VR005697.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR005810.vcf	1002	982	20	0	0	0	802.5	244.5	0	0	0	0.0122699386503067	0	*	*	0	4	0	3	0	1
temp_vcf4_19VR005939.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR005966.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR005980.vcf	1002	982	20	0.000209307203175105	0.000213570079003519	0	802.666666666666	244.333333333334	0.000191058716623221	0.000858359417113732	0.000104216859831097	0.000461098110773304	0.18147633065491	0.153307685708551	0.104822487800635	0.000209226522556157	2	0.104822487800635	2	*	0
temp_vcf4_19VR006050.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0.00818553888130968	0	*	*	0	3	0	2	0	1
temp_vcf4_19VR006066.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR006068.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR006081.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0	*	*	*	0	0	*	0	*	0
temp_vcf4_19VR006217.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR006314.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR006402.vcf	1002	982	20	7.84327940228526e-05	8.00302032697538e-05	0	801.666666666666	245.333333333334	7.17183564984819e-05	8.59868633883774e-05	0.00253120883673849	0.0367282314127489	0.00654772759658634	0.0287405493113583	0.0210916325363195	7.84158993603154e-05	12	0.00714297555991237	11	0	1
temp_vcf4_19VR006778.vcf	1002	982	20	0.000133057375787363	0.000135767301974479	0	802.690603387584	244.309396612416	0.000166095740969528	0	8.94618205944826e-05	0	0.066653463278505	0.13330692655701	*	0.000133040844867275	2	0.13330692655701	1	0	1
temp_vcf4_19VR007193.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
temp_vcf4_19VR007266.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0	0	*	*	0	1	*	0	0	1
temp_vcf4_19VR007284.vcf	1002	982	20	0	0	0	802.666666666666	244.333333333334	0	0	0	0	0	*	*	0	1	*	0	0	1
temp_vcf4_19VR007759.vcf	1002	982	20	0	0	0	801.666666666666	245.333333333334	0	0	0.0024948024948025	0.0366847826086956	0	*	*	0	9	0	8	0	1
