file	sites	sites_coding	sites_noncoding	pi	pi_coding	pi_noncoding	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv	mean_gdiv	sites_polymorphic	mean_gdiv_coding_poly	sites_coding_poly	mean_gdiv_noncoding_poly	sites_noncoding_poly
temp_vcf4_18VR003323.vcf	1853	1755	98	0.000218583877910201	0.00021541642517995	0.000275307138538677	1333.5	418.499999999999	0	0.000903359202367535	0	0.0172539091165904	0.034362362638011	*	0.18899299450906	0.000218538533985002	11	0.0419984432242357	9	0.0134829572280438	2
temp_vcf4_18VR003908.vcf	1853	1755	98	0.000496008526345862	0.000512156864328914	0.000206821453282024	1333.28612552491	418.515276344253	0.000347868751586531	0.00103945242023954	0.000133569324003803	0.0172831790597899	0.0498996030591815	0.0772468319553761	0.108677965833253	0.000495643188624912	18	0.0528348738273687	17	0.0202339734566952	1
temp_vcf4_18VR004171.vcf	1853	1755	98	2.54265337985647e-05	2.68463630363193e-05	0	1333.49232963846	418.507670361535	1.70601068443285e-05	5.82207859845598e-05	8.62812784760004e-06	0.0191450094059407	0.00428260734511755	0.0227463296004149	0.0243623511958782	2.54229254162402e-05	11	0.00471086807962931	10	0	1
temp_vcf4_18VR004742.vcf	1853	1755	98	0.000127314739142598	0.000122722937234173	0.000209545477400609	1333.46795524564	418.53204475436	0.000146113926565757	4.90775227676485e-05	7.43917817198559e-05	0.0191392186958134	0.0134590134713526	0.0324678134516589	0.0205373348316877	0.000127292718670809	16	0.0143562810361094	15	0.0205291921553679	1
temp_vcf4_18VR005254.vcf	1853	1755	98	0	0	0	1332.83333333333	419.166666666666	0	0	0	0.00954274353876742	0	*	*	0	5	0	4	0	1
temp_vcf4_18VR005361.vcf	1853	1755	98	0.000343866642409139	0.000363068312469592	0	1332.83226507252	419.167734927483	0.000434996951253191	0.00013695452145341	0.000227104982848296	0.00961220060223312	0.0424403712419885	0.0724028246045721	0.0286914858966257	0.000343554003577889	15	0.045471826330702	14	0	1
temp_vcf4_18VR005582.vcf	1853	1755	98	6.14605929382821e-05	6.48925804641805e-05	0	1332.88141188317	419.118588116832	8.54438194570751e-05	0	4.37134913920069e-05	0.0095438382200433	0.0142331552773982	0.0379550807397285	*	6.14491323363116e-05	8	0.0162664631741694	7	0	1
temp_vcf4_18VR005586.vcf	1853	1755	98	0	0	0	1332.83333333333	419.166666666666	0	0	0	0.00954274353876742	0	*	*	0	5	0	4	0	1
temp_vcf4_18VR005798.vcf	1853	1755	98	0	0	0	1333.5	418.499999999999	0	0	0	0.0191158900836321	0	*	*	0	8	0	8	*	0
temp_vcf4_18VR005799.vcf	1853	1755	98	1.8624338352464e-05	1.96643298957925e-05	0	1333.5	418.499999999999	0	8.24633189178397e-05	0	0.026326307916774	0.00287525239589196	*	0.0345030287507035	1.86200910689172e-05	12	0.00287525239589197	12	*	0
temp_vcf4_18VR006000.vcf	1853	1755	98	0.000161513114627704	0.000170532080572727	0	1333.49536337864	418.504636621359	0.00022443557707381	0	0.000116171018262415	0.019115678298298	0.0229798206390369	0.0597475336614959	*	0.000161218385487037	13	0.0229798206390369	13	*	0
temp_vcf4_18VR006054.vcf	1853	1755	98	0.000132010548773715	0.000139382077992988	0	1333.44370362557	418.520947798191	8.6644637095485e-05	0.000308418973456111	3.52654894855435e-05	0.0216066257649424	0.0152859662095111	0.0288790207151238	0.0322648441229206	0.000131988914922924	16	0.0152859662095111	16	*	0
temp_vcf4_18VR006201.vcf	1853	1755	98	0	0	0	1332.5	419.499999999999	0	0	0	0.0143027413587605	0	*	*	0	7	0	6	0	1
temp_vcf4_18VR006202.vcf	1853	1755	98	0	0	0	1332.5	419.499999999999	0	0	0	0.0143027413587605	0	*	*	0	7	0	6	0	1
temp_vcf4_18VR006203.vcf	1853	1755	98	0	0	0	1332.5	419.499999999999	0	0	0	0.0143027413587605	0	*	*	0	7	0	6	0	1
temp_vcf4_18VR006427.vcf	1853	1755	98	0	0	0	1332.5	419.499999999999	0	0	0	0.0143027413587605	0	*	*	0	7	0	6	0	1
temp_vcf4_18VR007098.vcf	1853	1755	98	2.06010704606062e-05	2.17514436259278e-05	0	1332.33008971705	419.669910282953	0	9.09614500066623e-05	0.000750564749470137	0.00957767426073634	0.00477073501108069	*	0.0381658800886455	2.05968052286268e-05	8	0.00636098001477425	6	0	2
temp_vcf4_18VR007188.vcf	1853	1755	98	1.60293314705171e-05	1.69244166466485e-05	0	1332.33333333333	419.666666666666	0	7.07760553173986e-05	0.000750562922191644	0.00956729823171828	0.00371221684343423	*	0.0296977347474738	1.60268401227598e-05	8	0.00494962245791231	6	0	2
