file	product	N_diffs	S_diffs	N_diffs_vs_ref	S_diffs_vs_ref	N_sites	S_sites	piN	piS	mean_dN_vs_ref	mean_dS_vs_ref	mean_gdiv_polymorphic	mean_N_gdiv	mean_S_gdiv
temp_vcf4_18VR005361.vcf	NS1	0.299355847295551	0.063869459965485	1.12959502780622	0.0330163761225568	608.974863476588	168.104782541111	0.000491573405159209	0.000379938387236933	0.00185491240370326	0.000196403550353973	0.0605093240514755	0.082505224381867	0.0638525900605813
temp_vcf4_18VR005582.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR005582.vcf	NS1	0	0	0	1	608.333333333333	168.666666666667	0	0	0	0.00592885375494071	0	*	*
temp_vcf4_18VR005586.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR005586.vcf	NS1	0	0	0	0	608.333333333333	168.666666666667	0	0	0	0	*	*	*
temp_vcf4_18VR005798.vcf	NEP	0	0	1	0	258.333333333333	74.6666666666667	0	0	0.00387096774193549	0	0	*	*
temp_vcf4_18VR005798.vcf	NS1	0	0	4	1	609.333333333333	167.666666666667	0	0	0.00656455142231948	0.00596421471172962	0	*	*
temp_vcf4_18VR005799.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR005799.vcf	NS1	0.0201171863244147	0	4.0101599247413	1	609.671746629037	167.328253370963	3.29967501949131e-05	0	0.00657757218849988	0.00597627704738556	0.00335223355684981	0.0201134013410988	*
temp_vcf4_18VR006000.vcf	NEP	0.0327500226396791	0	1.01663747810858	0	258.325014594279	74.674985405721	0.000126778363648274	0	0.0039354976122049	0	0.0163606724307679	0.0327213448615358	*
temp_vcf4_18VR006000.vcf	NS1	0.0327500226396791	0	4.01663747810858	1	609.333333333333	167.666666666667	5.37473019250752e-05	0	0.00659185581746485	0.00596421471172962	0.00545355747692263	0.0327213448615358	*
temp_vcf4_18VR006054.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR006054.vcf	NS1	0	0.0238339324764698	4	1.01206156578363	609.666666666666	167.333333333333	0	0.000142433859421134	0.00656096227446693	0.00604817668794999	0.00397202813815965	*	0.0238321688289579
temp_vcf4_18VR006201.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR006201.vcf	NS1	0	0	1	0	610.666666666666	169.333333333333	0	0	0.00163755458515284	0	0	*	*
temp_vcf4_18VR006202.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR006202.vcf	NS1	0	0	1	0	610.666666666666	169.333333333333	0	0	0.00163755458515284	0	0	*	*
temp_vcf4_18VR006203.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR006203.vcf	NS1	0	0	1	0	610.666666666666	169.333333333333	0	0	0.00163755458515284	0	0	*	*
temp_vcf4_18VR006427.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR006427.vcf	NS1	0	0	1	0	610.666666666666	169.333333333333	0	0	0.00163755458515284	0	0	*	*
temp_vcf4_18VR007098.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR007098.vcf	NS1	0	0	0	0	608.333333333333	168.666666666667	0	0	0	0	*	*	*
temp_vcf4_18VR007188.vcf	NEP	0	0	0	0	258.666666666667	74.3333333333333	0	0	0	0	*	*	*
temp_vcf4_18VR007188.vcf	NS1	0	0	0	0	608.333333333333	168.666666666667	0	0	0	0	*	*	*
